id,label,categories
29381,"in focus,search for shopaholic","priority,topic"
29382,"in focus,shopaholic","priority,topic"
29383,"in focus,sphinx for shopaholic","priority,topic"
29388,"in latest master commit,v2.1.10","dev,version"
29389,"in latest master commit,v2.1.12","dev,version"
29390,"in latest master commit,v2.1.13","dev,version"
29391,"in latest master commit,v2.1.14","dev,version"
29396,"in pause due to hets issue,which is globally urgent","complex,priority"
29402,"in pr review,needs wg review","status,status"
29403,"In PR Review,Ready for Editing","status,status"
29406,"in process,new version","status,topic"
29407,"in process,priority","priority,status"
29408,"in process,priority,solved","priority,status,status"
29409,"in process,solved","status,status"
29415,"in progress,annotations","status,topic"
29416,"in progress,constructors","status,topic"
29417,"in progress,design","dev,status"
29418,"in progress,enhancement","status,type"
29419,"in progress,epic","status,unknown"
29420,"in progress,fixed","status,status"
29421,"in progress,hacktoberfest","status,topic"
29422,"in progress,help wanted","status,status"
29423,"in progress,high priority","priority,status"
29424,"in progress,in pull request","status,status"
29425,"in progress,inactive","status,status"
29426,"in progress,installer","status,topic"
29427,"in progress,invalid","status,status"
29428,"in progress,invenio","status,unknown"
29429,"in progress,ios","env,status"
29430,"in progress,ios,verified","env,status,status"
29431,"in progress,kind/feature-request","status,type"
29432,"in progress,l10n","status,topic"
29433,"in progress,lib event engine","status,topic"
29434,"in progress,line chart","status,topic"
29435,"in progress,lol","status,unknown"
29436,"in progress,low priority","priority,status"
29437,"in progress,low-hanging fruit","priority,status"
29438,"in progress,low-priority bug","complex,status"
29439,"in progress,lua output","status,topic"
29440,"in progress,major-feature","complex,status"
29441,"in progress,medium","priority,status"
29442,"in progress,minor","priority,status"
29443,"in progress,mirrored","status,status"
29444,"in progress,modeling-ui","status,topic"
29445,"in progress,movement","status,topic"
29446,"in progress,multi-request","status,topic"
29447,"in progress,nasa","status,topic"
29448,"in progress,nedge","status,unknown"
29449,"in progress,nedge,priority ticket","priority,status,unknown"
29450,"in progress,need info","status,status"
29451,"in progress,need-review","status,status"
29452,"in progress,needs discussion","status,status"
29453,"in progress,needs help","status,status"
29454,"in progress,needs more info","status,status"
29455,"in progress,needs testing","status,status"
29456,"in progress,newcomers","priority,status"
29457,"in progress,next","priority,status"
29458,"in progress,ng","status,topic"
29459,"in progress,nindex","status,topic"
29460,"in progress,non-tech","status,status"
29461,"in progress,on backlog","status,status"
29462,"in progress,optimization","status,topic"
29463,"in progress,outdated","status,status"
29464,"in progress,overlap","status,topic"
29465,"in progress,p1","priority,status"
29466,"in progress,p1 - backlog","status,status"
29467,"in progress,page state","status,topic"
29468,"in progress,pairing","status,topic"
29469,"in progress,patch available","status,status"
29470,"in progress,pending","status,status"
29471,"in progress,people","status,topic"
29472,"in progress,performance","status,topic"
29473,"in progress,performances","status,topic"
29474,"in progress,php","env,status"
29475,"in progress,pinned","status,status"
29476,"in progress,pinned,roadmap","status,status,topic"
29477,"in progress,potential-intern-assignment","complex,status"
29478,"in progress,prio:high","priority,status"
29479,"in progress,priority","priority,status"
29480,"in progress,priority ticket","priority,status"
29481,"in progress,priority-high","priority,status"
29482,"in progress,priority1","priority,status"
29483,"in progress,priority2: required,status: waiting review","priority,status,status"
29484,"in progress,priority3: nice-to-have","priority,status"
29485,"in progress,priority: high","priority,status"
29486,"in progress,priority: high,schema-change","priority,status,topic"
29487,"in progress,priority:tbd","priority,status"
29488,"in progress,priority:tbd,size:small","priority,status,topic"
29489,"in progress,priority:tbd,size:tbd","priority,status,topic"
29490,"in progress,processing","status,status"
29491,"in progress,pull-request","status,type"
29492,"in progress,qa","dev,status"
29493,"in progress,question","status,type"
29494,"in progress,question,to-be-explored","status,topic,type"
29495,"in progress,re-check","status,status"
29496,"in progress,ready","status,status"
29497,"in progress,ready for dev","status,status"
29498,"in progress,ready to close","status,status"
29499,"in progress,ready to merge,waiting for feedback","status,status,status"
29500,"in progress,readyfortesting","status,status"
29501,"in progress,redesign","dev,status"
29502,"in progress,regression","status,type"
29503,"in progress,regression,rtp","status,type,unknown"
29504,"in progress,rejected","status,status"
29505,"in progress,release blocker","priority,status"
29506,"in progress,released","status,status"
29507,"in progress,reporting","status,topic"
29508,"in progress,reproduce/investigate","status,status"
29509,"in progress,reproducible","status,status"
29510,"in progress,reproducible,verified","status,status,status"
29511,"in progress,resolved","status,status"
29512,"in progress,response requested","status,status"
29513,"in progress,responsiveness","status,topic"
29514,"in progress,review","status,type"
29515,"in progress,review requested","status,status"
29516,"in progress,schema-change","status,topic"
29517,"in progress,scope: duplicated issue","status,status"
29518,"in progress,selected","status,topic"
29519,"in progress,send/receive","status,topic"
29520,"in progress,server","status,topic"
29521,"in progress,server environment","status,topic"
29522,"in progress,size:small","status,topic"
29523,"in progress,size:tbd","status,topic"
29524,"in progress,solution suggested","status,status"
29525,"in progress,stale","status,status"
29526,"in progress,status: waiting review","status,status"
29527,"in progress,style component","status,topic"
29528,"in progress,surrogates","status,topic"
29529,"in progress,swift 3.0","env,status"
29530,"in progress,sync","status,topic"
29531,"in progress,technical debt","dev,status"
29532,"in progress,tmp","status,topic"
29533,"in progress,to be reviewed","status,status"
29534,"in progress,todo","status,status"
29535,"in progress,transfer,waiting_for_reply","status,status,topic"
29536,"in progress,triage","status,status"
29537,"in progress,triaged","status,status"
29538,"in progress,type: bug,type: feature","status,type,type"
29539,"in progress,type: enhancement","status,type"
29540,"in progress,type: feature","status,type"
29541,"in progress,ui","status,topic"
29542,"in progress,up-for-grabs","status,status"
29543,"in progress,upstream issue","dev,status"
29544,"in progress,upstream patch required","complex,status"
29545,"in progress,v5.0","status,version"
29546,"in progress,validation","status,topic"
29547,"in progress,verification","status,topic"
29548,"in progress,verified","status,status"
29549,"in progress,verify","status,status"
29550,"in progress,voltrazord","status,unknown"
29551,"in progress,vscode","status,topic"
29552,"in progress,waiting for deployment","status,status"
29553,"in progress,waiting for feedback","status,status"
29554,"in progress,waiting on release","status,status"
29555,"in progress,waiting reply","status,status"
29556,"in progress,waiting_for_reply","status,status"
29557,"in progress,web-client-fixes","status,topic"
29558,"in progress,wontfix","status,status"
29559,"in progress,wordpress","status,topic"
29560,"in progress,yiran","status,unknown"
29561,"in progress,收藏","status,unknown"
29565,"in review,outdated,project: android-runtime","status,status,topic"
29566,"in review,project: android-runtime","status,topic"
29567,"in review,question","status,type"
29570,"in scope (june 2019),change request","complex,type"
29571,"in scope (june 2019),low priority","complex,priority"
29572,"in scope (june 2019),low priority,uat feedback","complex,priority,topic"
29573,"in scope (june 2019),medium priority","complex,priority"
29574,"in scope (june 2019),uat feedback","complex,topic"
29575,"in scope for launch,enhancement","dev,type"
29578,"in stable,needs coder","status,status"
29580,"in staging,bug","status,type"
29581,"in staging,config update","status,topic"
29582,"in staging,enhancement","status,type"
29583,"in staging,feature","status,type"
29584,"in staging,hotfix","status,type"
29585,"in staging,low","priority,status"
29586,"in staging,medium","priority,status"
29591,"in testing,low priority","priority,status"
29592,"in testing,mapping","status,topic"
29593,"in testing,mobile","status,topic"
29594,"in testing,review pending","status,status"
29595,"in testing,security","status,topic"
29596,"in testing,vis","status,topic"
29603,"in work,help wanted,user request","status,status,type"
29604,"in work,us-concurrent-verification-and-validation","status,topic"
29608,"in-client,up for grabs","status,topic"
29618,"in-pipeline,secret chats","status,topic"
29624,"in-process,needs design","status,status"
29626,"in-progress,in-testing","status,status"
29627,"in-progress,in-testing,fixed","status,status,status"
29628,"in-progress,input-needed","status,status"
29629,"in-progress,intellisense","status,topic"
29630,"in-progress,intellisense,next-release","dev,status,topic"
29631,"in-progress,language design","status,topic"
29632,"in-progress,minor (p4)","priority,status"
29633,"in-progress,newinternal,oauth","status,topic,topic"
29634,"in-progress,next-release","dev,status"
29635,"in-progress,oauth","status,topic"
29636,"in-progress,parser","status,topic"
29637,"in-progress,please-test","status,status"
29638,"in-progress,pm","status,unknown"
29639,"in-progress,pm,triaged","status,status,unknown"
29640,"in-progress,pr-wanted","status,status"
29641,"in-progress,product-feedback","status,topic"
29642,"in-progress,product-question","complex,status"
29643,"in-progress,product-question,support-request","complex,status,type"
29644,"in-progress,question","status,type"
29645,"in-progress,requires-feedback","status,status"
29646,"in-progress,resolved","status,status"
29647,"in-progress,responsiveness","status,topic"
29648,"in-progress,support-request","status,type"
29649,"in-progress,support-request,triaged","status,status,type"
29650,"in-progress,themes","status,topic"
29651,"in-progress,tool blocking","status,topic"
29652,"in-progress,tracking","status,topic"
29653,"in-progress,triaged","status,status"
29654,"in-progress,waiting","status,status"
29664,"in-wsc-fork,refactoring","dev,type"
29666,"in/needs testing,low","priority,status"
29667,"in/needs testing,med","status,topic"
29669,"in: core,status: declined","status,topic"
29675,"in: web,type: enhancement","topic,type"
29680,"in:core,in:workers","topic,topic"
29683,"in:gradle-api,re:ease-of-use","topic,topic"
29684,"in:gradle-api,re:ease-of-use,was:superseded","status,topic,topic"
